12279	0.000000	0.501000	2
32637	9.523716	1.131917	3
50328	10.746146	0.428239	3
34497	4.711150	1.442214	1
80302	9.768947	0.433649	1
52567	5.959387	0.079251	1
9476	2.180394	1.131047	2
11487	3.980897	1.076565	2
63297	7.810591	1.298379	1
32832	10.961068	1.325713	3
72722	17.649334	1.596201	1
8663	16.312943	0.671287	3
6368	5.925242	1.037817	2
4096	0.000000	1.690492	2
6498	0.000000	0.968098	2
31177	11.721395	0.190283	3
73031	10.744349	0.073849	1
41185	7.616611	1.070313	3
43607	9.169425	1.201461	3
68941	13.331243	1.546457	1
8391	0.000000	0.564903	2
42880	10.668316	1.051871	3
11670	9.983059	1.281713	2
6998	4.161429	0.113883	2
36619	1.343094	0.204940	1
42261	10.015068	0.427526	3
35817	11.715756	0.366328	3
26970	5.306667	0.232314	1
68351	5.120890	0.802807	1
34962	9.715627	1.133842	3
42390	7.959427	1.052326	3
65440	11.886510	1.200736	1
12556	2.287313	1.395373	2
37790	6.471021	0.660401	3
54196	10.891494	0.909191	3
8560	5.098740	0.683811	2
18560	1.575645	0.199006	2
5967	7.215625	0.252569	2
20352	14.251293	0.832133	3
13784	1.138044	0.814595	2
47026	1.993387	1.318019	1
19430	1.276324	1.462660	2
9092	0.000000	1.130525	2
46987	2.008719	1.006070	1
44757	1.612790	1.492520	1
75463	12.223818	0.482925	1
35337	6.355376	0.415821	3
43478	11.128176	0.214567	3
50512	4.759041	0.561711	1
65137	9.393189	1.199537	1
20980	4.800312	1.309863	2
11915	4.222924	0.341795	2
12537	0.000000	0.438959	2
61105	5.224868	0.508229	1
12990	9.398108	0.152514	2
10560	3.380346	0.941726	2
63612	9.065470	1.489172	3
29318	12.500182	1.553023	3
45725	1.996393	1.158553	1
37044	6.819364	1.406816	3
10512	0.000000	1.659306	2
12242	2.863129	0.293100	2
16558	6.878134	0.272359	2
3595	0.000000	1.363868	2
5581	5.310880	1.508417	2
34476	3.227747	0.950085	1
